ID,Country,Carrier,TrafficType,ClickDate,Device,Browser,OS,RefererUrl,UserIp,ConversionStatus,ConversionDate,ConversionPayOut,publisherId,subPublisherId,advertiserCampaignId,Fraud
2207,BD,44.0,,2017-08-21 00:00:24,Samsung,chrome,Android,,119.30.32.235,False,,0.0,1306,,2025.0,0.0
2208,IN,4.0,,2017-08-21 00:00:24,Generic,android_webkit,Android,koolmedia.info,106.77.77.250,False,,0.0,1041,,5893.0,0.0
2209,IN,1.0,A,2017-08-21 00:00:24,Generic,uc,Android,yuqazate.com,223.184.92.206,False,,0.0,42135,,10715.0,0.0
2210,TH,20.0,A,2017-08-21 00:00:24,Generic,chrome,Android,,49.229.67.247,False,,0.0,646,,7510.0,0.0
2211,ID,47.0,A,2017-08-21 00:00:24,Evercoss,chrome,Android,,120.188.87.6,False,,0.0,26320,,3312.0,0.0
2212,IN,1.0,A,2017-08-21 00:00:24,Micromax,chrome,Android,,27.62.147.25,False,,0.0,750,,5711.0,0.0
2213,IN,1.0,A,2017-08-21 00:00:24,Karbonn,chrome,Android,ads.advancemobile.net,106.193.234.79,False,,0.0,1190,,9662.0,0.0
2214,US,-1.0,,2017-08-21 00:00:24,Samsung,android_webkit,Android,,50.117.45.235,False,,0.0,1306,,4904.0,0.0
2215,BR,-1.0,M,2017-08-21 00:00:24,Generic,android_webkit,Android,,177.79.30.230,False,,0.0,1072,,5893.0,0.0
2216,IN,-1.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,,64.233.173.16,False,,0.0,238,,5018.0,0.0
2217,IN,121.0,A,2017-08-21 00:00:24,Generic,uc,Android,162.243.80.250,139.167.11.100,False,,0.0,32960,,3312.0,0.0
2218,IN,4.0,A,2017-08-21 00:00:24,Generic,uc,Android,107.170.154.51,223.196.190.95,False,,0.0,1074,,16799.0,0.0
2219,TH,27.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,,1.47.137.255,False,,0.0,55,,7510.0,0.0
2220,TH,25.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,,223.24.17.193,False,,0.0,302,83187,7510.0,0.0
2221,VE,-1.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,rds.vykonia.com,186.185.74.12,False,,0.0,411,,5893.0,0.0
2222,IN,121.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,,157.50.15.197,False,,0.0,520,,11991.0,0.0
2223,BR,210.0,A,2017-08-21 00:00:24,LG,android_webkit,Android,www.facebook.com,191.247.243.254,False,,0.0,27,,5893.0,0.0
2224,IN,3.0,A,2017-08-21 00:00:24,Micromax,chrome,Android,,101.212.190.253,False,,0.0,628,,13795.0,0.0
2225,IN,-1.0,M,2017-08-21 00:00:24,Generic,android_webkit,Android,http://billionstarads.com/1273888/,42.106.112.14,False,,0.0,593,,5711.0,0.0
2226,IN,121.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,,47.11.1.134,False,,0.0,238,,10139.0,0.0
2227,CO,289.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,1.mobifunworld.com,167.0.128.34,False,,0.0,1017,,3312.0,0.0
2228,IN,4.0,A,2017-08-21 00:00:24,Samsung,chrome,Android,c.ltvperf.com,27.97.178.105,False,,0.0,677,,12696.0,0.0
2229,TH,27.0,A,2017-08-21 00:00:24,Generic,android_webkit,Android,,1.47.44.93,False,,0.0,750,,7510.0,0.0
2230,IN,4.0,A,2017-08-21 00:00:24,Generic,uc,Android,162.243.80.250,106.67.129.223,False,,0.0,32960,,16021.0,0.0
2231,IN,1.0,A,2017-08-21 00:00:24,Sony,46.0.2490.76,Android,,27.63.79.9,False,,0.0,301,,14544.0,0.0
2232,IN,4.0,,2017-08-21 00:00:24,LG,android_webkit,Android,,27.97.47.133,False,,0.0,1041,,5893.0,0.0
2233,BD,-1.0,,2017-08-21 00:00:24,Generic,android_webkit,Android,,202.136.88.97,False,,0.0,1306,,2025.0,0.0
2234,IN,5.0,A,2017-08-21 00:00:24,Samsung,chrome,Android,,101.60.47.222,False,,0.0,282,,16216.0,0.0
2235,IN,1.0,M,2017-08-21 00:00:24,Generic,android_webkit,Android,,223.184.4.164,False,,0.0,437,,815.0,0.0
2236,IN,2.0,A,2017-08-21 00:00:24,Samsung,chrome,Android,,42.110.162.73,False,,0.0,1044,,8786.0,0.0
2237,IN,1.0,A,2017-08-21 00:00:24,Samsung,chrome,Android,,27.62.185.101,False,,0.0,32960,,16458.0,0.0
2238,IN,4.0,A,2017-08-21 00:00:25,Intex,chrome,Android,,1.187.229.5,False,,0.0,242,,10128.0,0.0
2239,ID,74.0,A,2017-08-21 00:00:25,Advan,chrome,Android,,114.124.139.9,False,,0.0,657,,11337.0,0.0
2240,IN,4.0,,2017-08-21 00:00:25,Micromax,46.0.2490.76,Android,,49.15.132.32,False,,0.0,651,,10128.0,0.0
2241,MX,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,189.224.8.11,False,,0.0,1306,,4788.0,0.0
2242,CH,-1.0,M,2017-08-21 00:00:25,Infinix,chrome,Android,,84.75.242.45,False,,0.0,1306,,4901.0,0.0
2243,GT,430.0,M,2017-08-21 00:00:25,Generic,46.0.2490.76,Android,,181.174.66.42,False,,0.0,1138,,4901.0,0.0
2244,TH,-1.0,M,2017-08-21 00:00:25,Apple,safari,iOS,play.leadzu.com,134.196.90.131,False,,0.0,1206,,3313.0,0.0
2245,MR,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,197.231.6.222,False,,0.0,1141,,3313.0,0.0
2246,BD,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,123.108.244.121,False,,0.0,1203,,10381.0,0.0
2247,IN,5.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,c.ltvperf.com,101.63.182.238,False,,0.0,677,,16216.0,0.0
2248,IN,4.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,27.97.17.213,False,,0.0,619,,10128.0,0.0
2249,EG,-1.0,A,2017-08-21 00:00:25,Samsung,chrome,Android,bestforexplmdb.com,105.43.116.151,False,,0.0,1081,{pubid},5893.0,0.0
2250,BD,-1.0,,2017-08-21 00:00:25,LG,android_webkit,Android,,118.67.223.58,False,,0.0,1306,,2025.0,0.0
2251,IN,1.0,A,2017-08-21 00:00:25,Micromax,chrome,Android,,106.203.89.179,False,,0.0,42360,,9662.0,0.0
2252,IN,121.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,49.35.9.25,False,,0.0,238,,10139.0,0.0
2253,IN,2.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,162.243.73.231,42.106.48.147,False,,0.0,18824,,15751.0,0.0
2254,BR,210.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,189.94.255.205,False,,0.0,672,2680_2161821,7510.0,0.0
2255,TH,25.0,A,2017-08-21 00:00:25,true,chrome,Android,,27.55.78.32,False,,0.0,302,83187,7510.0,0.0
2256,TH,27.0,A,2017-08-21 00:00:25,Lenovo,chromium,Android,,1.47.192.137,False,,0.0,454,,7510.0,0.0
2257,IN,1.0,,2017-08-21 00:00:25,Generic,android_webkit,Android,,223.176.217.124,False,,0.0,1433,,7820.0,0.0
2258,BO,984.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,hyptas.com,181.115.128.102,False,,0.0,27,,5893.0,0.0
2259,GT,430.0,M,2017-08-21 00:00:25,Generic,46.0.2490.76,Android,,181.174.72.74,False,,0.0,27,,5894.0,0.0
2260,TH,20.0,A,2017-08-21 00:00:25,Generic,chrome,Android,,182.232.140.111,False,,0.0,55,,7510.0,0.0
2261,TH,20.0,A,2017-08-21 00:00:25,Taiwan,chrome,Android,,49.230.16.208,False,,0.0,454,,7510.0,0.0
2262,IN,2.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,42.109.163.16,False,,0.0,216,,5711.0,0.0
2263,TH,27.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,1.46.3.182,False,,0.0,1203,,2024.0,0.0
2264,TH,27.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,tracking.supeera.com,1.47.140.15,False,,0.0,646,,7510.0,0.0
2265,IN,3.0,M,2017-08-21 00:00:25,Micromax,chrome,Android,d.billyaffcontent.com,101.214.224.236,False,,0.0,1138,,7891.0,0.0
2266,ID,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,182.253.220.139,False,,0.0,1203,,2025.0,0.0
2267,IN,1.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,223.227.123.98,False,,0.0,209,,16060.0,0.0
2268,BD,-1.0,M,2017-08-21 00:00:25,Samsung,chrome,Android,track.brucelead.com,113.11.27.222,False,,0.0,1140,,7292.0,0.0
2269,ID,47.0,A,2017-08-21 00:00:25,Asiafone,chrome,Android,lsm.nextstger.com,120.188.7.130,False,,0.0,1224,,735.0,0.0
2270,IN,3.0,M,2017-08-21 00:00:25,Motorola,chrome,Android,,101.222.253.180,False,,0.0,1138,,7891.0,0.0
2271,MX,-1.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,189.216.204.130,False,,0.0,454,,7510.0,0.0
2272,IN,121.0,,2017-08-21 00:00:25,Generic,android_webkit,Android,mobilehero3s.com,47.247.14.22,False,,0.0,244,,1643.0,0.0
2273,MX,597.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,201.166.189.26,False,,0.0,454,,11830.0,0.0
2274,ES,-1.0,M,2017-08-21 00:00:25,Samsung,chrome,Android,,90.171.219.71,False,,0.0,1203,,10227.0,0.0
2275,RU,704.0,,2017-08-21 00:00:25,Generic,android_webkit,Android,mnnbv.ab4hr.com,95.153.128.203,False,,0.0,411,,7510.0,0.0
2276,IN,2.0,A,2017-08-21 00:00:25,Samsung,chrome,Android,,42.106.76.5,False,,0.0,238,,12230.0,0.0
2277,PH,-1.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,112.198.68.94,False,,0.0,605,,5893.0,0.0
2278,DE,-1.0,M,2017-08-21 00:00:25,Samsung,chrome,Android,unicorbott.com,88.153.80.120,False,,0.0,27,,10227.0,0.0
2279,BD,-1.0,M,2017-08-21 00:00:25,Cubot,android_webkit,Android,,182.48.88.178,False,,0.0,1140,,7292.0,0.0
2280,IN,3.0,M,2017-08-21 00:00:25,Micromax,android_webkit,Android,d.billyaffcontent.com,101.222.230.75,False,,0.0,1138,,7891.0,0.0
2281,BD,125.0,M,2017-08-21 00:00:25,Samsung,chrome,Android,,202.134.11.135,False,,0.0,1306,,4901.0,0.0
2282,MY,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,203.106.148.235,False,,0.0,1203,,10227.0,0.0
2283,BD,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,59.152.101.238,False,,0.0,1140,,7292.0,0.0
2284,IN,4.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,www.braverymobtracking.com,106.76.29.58,False,,0.0,1009,,10128.0,0.0
2285,BD,44.0,A,2017-08-21 00:00:25,Sony,46.0.2490.76,Android,,119.30.38.172,False,,0.0,537,,5893.0,0.0
2286,ID,74.0,,2017-08-21 00:00:25,Generic,46.0.2490.76,Android,,114.125.85.158,False,,0.0,1382,,13462.0,0.0
2287,IN,4.0,A,2017-08-21 00:00:25,Generic,uc,Android,107.170.154.51,223.196.190.95,False,,0.0,1074,,16799.0,0.0
2288,BO,975.0,M,2017-08-21 00:00:25,Samsung,chrome,Android,162.243.80.250,181.114.111.101,False,,0.0,14950,,3312.0,0.0
2289,MX,-1.0,M,2017-08-21 00:00:25,Samsung,chrome,Android,,201.174.192.110,False,,0.0,1306,,4788.0,0.0
2290,IN,121.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,47.9.175.205,False,,0.0,242,,11991.0,0.0
2291,TH,27.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,lrffq.redirectvoluum.com,1.47.47.4,False,,0.0,619,,5893.0,0.0
2292,BD,-1.0,M,2017-08-21 00:00:25,Symphony,chrome,Android,bldtrax.com,123.108.244.1,False,,0.0,1140,,7292.0,0.0
2293,ZA,85.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,app.f-niuwa.com,41.114.108.185,False,,0.0,35,,4129.0,0.0
2294,IN,2.0,A,2017-08-21 00:00:25,Samsung,android_webkit,Android,prpops.com,112.79.149.137,False,,0.0,264,,5711.0,0.0
2295,IN,3.0,A,2017-08-21 00:00:25,Samsung,android_webkit,Android,,101.221.131.136,False,,0.0,437,,15535.0,0.0
2296,VE,-1.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,spxtraff.com,186.167.242.37,False,,0.0,282,,1643.0,0.0
2297,TH,25.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,223.24.49.5,False,,0.0,1155,,7510.0,0.0
2298,MY,52.0,A,2017-08-21 00:00:25,VC,chrome,Android,,113.210.63.47,False,,0.0,1203,,10228.0,0.0
2299,PL,-1.0,,2017-08-21 00:00:25,Samsung,chrome,Android,,83.145.162.149,False,,0.0,1306,,4128.0,0.0
2300,MX,597.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,201.166.188.203,False,,0.0,454,,4128.0,0.0
2301,IT,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,146.241.18.17,False,,0.0,1203,,10227.0,0.0
2302,TH,20.0,A,2017-08-21 00:00:25,ZTE,chrome,Android,,182.232.68.4,False,,0.0,55,,7619.0,0.0
2303,TH,27.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,1.47.44.73,False,,0.0,209,,7510.0,0.0
2304,DZ,337.0,M,2017-08-21 00:00:25,Generic,chrome,Android,,154.121.7.8,False,,0.0,1138,,4901.0,0.0
2305,MY,18.0,A,2017-08-21 00:00:25,Samsung,chrome,Android,,183.171.66.187,False,,0.0,35,,4901.0,0.0
2306,BR,-1.0,M,2017-08-21 00:00:25,Oukitel,chrome,Android,,177.17.195.208,False,,0.0,1306,,10228.0,0.0
2307,IN,5.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,101.61.226.59,False,,0.0,302,83187,16216.0,0.0
2308,MX,50.0,A,2017-08-21 00:00:25,Zonda,chrome,Android,,187.210.189.245,False,,0.0,242,,5893.0,0.0
2309,IN,4.0,A,2017-08-21 00:00:25,Samsung,chrome,Android,,106.79.205.105,False,,0.0,619,,12696.0,0.0
2310,IN,1.0,A,2017-08-21 00:00:25,Asus,chrome,Android,,110.224.59.154,False,,0.0,38,,15718.0,0.0
2311,IN,2.0,A,2017-08-21 00:00:25,Generic,chrome,Android,,42.106.106.174,False,,0.0,35,,11784.0,0.0
2312,ID,47.0,M,2017-08-21 00:00:25,Generic,chrome,Android,,120.188.77.167,False,,0.0,55,,6113.0,0.0
2313,BD,125.0,M,2017-08-21 00:00:25,Lava,46.0.2490.76,Android,,202.134.11.133,False,,0.0,1306,,10228.0,0.0
2314,AE,24.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,2.48.50.180,False,,0.0,1306,,2024.0,0.0
2315,US,-1.0,,2017-08-21 00:00:25,UCWeb,uc,,hilltopads.net,8.37.225.78,False,,0.0,1421,,5893.0,0.0
2316,LK,15.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,162.243.200.63,103.247.50.182,False,,0.0,227,,15718.0,0.0
2317,TH,25.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,27.55.99.170,False,,0.0,242,,13960.0,0.0
2318,IN,4.0,,2017-08-21 00:00:25,Meitu,chrome,Android,,106.76.82.83,False,,0.0,1225,,10128.0,0.0
2319,TH,27.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,1.47.137.12,False,,0.0,55,,735.0,0.0
2320,YE,-1.0,A,2017-08-21 00:00:25,Samsung,android_webkit,Android,,134.35.151.176,False,,0.0,35,,3312.0,0.0
2321,MX,50.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,,187.237.14.211,False,,0.0,1203,,10227.0,0.0
2322,IN,121.0,A,2017-08-21 00:00:25,Samsung,chrome,Android,,47.30.203.189,False,,0.0,242,,11991.0,0.0
2323,ID,46.0,M,2017-08-21 00:00:25,Lenovo,chrome,Android,,112.215.171.26,False,,0.0,242,,13959.0,0.0
2324,TH,20.0,A,2017-08-21 00:00:25,ZTE,chrome,Android,,49.229.70.198,False,,0.0,454,,7510.0,0.0
2325,KR,-1.0,,2017-08-21 00:00:25,Generic,android_webkit,Android,adquest.co.kr,219.240.183.249,False,,0.0,1306,,6113.0,0.0
2326,TH,-1.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,122.155.35.191,False,,0.0,1203,,5893.0,0.0
2327,IN,121.0,A,2017-08-21 00:00:25,Generic,android_webkit,Android,,157.49.0.16,False,,0.0,242,,11991.0,0.0
2328,CO,-1.0,A,2017-08-21 00:00:25,Huawei,chrome,Android,,181.62.8.33,False,,0.0,55,,5893.0,0.0
2329,BD,45.0,,2017-08-21 00:00:25,Symphony,chrome,Android,,116.58.202.131,False,,0.0,1306,,2025.0,0.0
2330,BD,-1.0,M,2017-08-21 00:00:25,Generic,android_webkit,Android,track.brucelead.com,59.152.105.162,False,,0.0,1140,,7292.0,0.0
2331,ID,-1.0,A,2017-08-21 00:00:25,Samsung,chrome,Android,,36.83.246.236,False,,0.0,55,,10228.0,0.0
2332,MX,-1.0,M,2017-08-21 00:00:25,Zonda,chrome,Android,,177.233.197.243,False,,0.0,1306,,10227.0,0.0
2333,BD,45.0,,2017-08-21 00:00:25,Generic,chrome,Android,,43.245.121.139,False,,0.0,1306,,2025.0,0.0
2334,BD,-1.0,M,2017-08-21 00:00:25,Symphony,chrome,Android,bldtrax.com,115.127.98.50,False,,0.0,1140,,7292.0,0.0
2335,TH,27.0,A,2017-08-21 00:00:25,ZTE,chrome,Android,,1.46.74.157,False,,0.0,242,,7510.0,0.0
2336,BR,218.0,A,2017-08-21 00:00:25,Motorola,chrome,Android,pornking.tv,177.79.76.140,False,,0.0,1249,,7510.0,0.0
2337,IN,121.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,bldtrax.com,47.8.9.38,False,,0.0,38,,7515.0,0.0
2338,IN,4.0,A,2017-08-21 00:00:26,Generic,46.0.2490.76,Android,c.ltvperf.com,106.77.2.110,False,,0.0,677,,12696.0,0.0
2339,ID,46.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,112.215.200.226,False,,0.0,454,,12985.0,0.0
2340,TH,20.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,49.229.89.206,False,,0.0,454,,7510.0,0.0
2341,IN,2.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,42.109.219.42,False,,0.0,12708,,15751.0,0.0
2342,BD,-1.0,M,2017-08-21 00:00:26,Samsung,chrome,Android,bldtrax.com,27.147.204.106,False,,0.0,1140,,7292.0,0.0
2343,MX,597.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,,200.76.83.130,False,,0.0,1193,,5894.0,0.0
2344,IN,-1.0,M,2017-08-21 00:00:26,Intex,chrome,Android,,42.106.61.18,False,,0.0,55,,4129.0,0.0
2345,IN,121.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,47.29.67.102,False,,0.0,565,,4385.0,0.0
2346,IN,4.0,A,2017-08-21 00:00:26,HCL,chrome,Android,,106.76.148.255,False,,0.0,1262,,10128.0,0.0
2347,BR,-1.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,,187.86.158.70,False,,0.0,1306,,10227.0,0.0
2348,IN,1.0,A,2017-08-21 00:00:26,Micromax,chrome,Android,,223.176.5.79,False,,0.0,27,,15718.0,0.0
2349,RU,-1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,178.206.103.30,False,,0.0,242,,3312.0,0.0
2350,MX,-1.0,M,2017-08-21 00:00:26,Generic,chrome,Android,,187.148.20.124,False,,0.0,1306,,10227.0,0.0
2351,RU,704.0,A,2017-08-21 00:00:26,MTS,46.0.2490.76,Android,,217.66.159.189,False,,0.0,264,,7750.0,0.0
2352,BD,45.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,116.58.200.106,False,,0.0,520,,9176.0,0.0
2353,MY,22.0,M,2017-08-21 00:00:26,Generic,46.0.2490.76,Android,,115.164.81.25,False,,0.0,242,,4128.0,0.0
2354,IN,-1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,117.193.181.109,False,,0.0,242,,3312.0,0.0
2355,MX,-1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,189.232.58.60,False,,0.0,242,,7510.0,0.0
2356,ZA,85.0,A,2017-08-21 00:00:26,Samsung,chrome,Android,app.f-niuwa.com,41.115.33.169,False,,0.0,35,,5893.0,0.0
2357,IN,1.0,A,2017-08-21 00:00:26,Sony,chrome,Android,nametraff.com,223.230.239.141,False,,0.0,448,,13521.0,0.0
2358,TR,808.0,A,2017-08-21 00:00:26,Samsung,android_webkit,Android,ads.pubmt.ch,46.154.21.189,False,,0.0,954,,5893.0,0.0
2359,IN,121.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,47.29.68.7,False,,0.0,55,,11991.0,0.0
2360,TH,20.0,,2017-08-21 00:00:26,AIS,chrome,Android,play.leadzuaf.com,49.230.229.22,False,,0.0,1189,,9176.0,0.0
2361,IN,1.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,click.wallofmobi.com,110.224.62.113,False,,0.0,209,,16060.0,0.0
2362,BD,45.0,,2017-08-21 00:00:26,Generic,android_webkit,Android,,103.67.156.76,False,,0.0,1306,,2025.0,0.0
2363,TH,-1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,27.130.239.192,False,,0.0,1203,,5893.0,0.0
2364,MX,-1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,hilltopads.net,189.216.204.101,False,,0.0,41559,,3312.0,0.0
2365,BR,218.0,,2017-08-21 00:00:26,Generic,android_webkit,Android,,179.145.127.209,False,,0.0,55,,13959.0,0.0
2366,TH,27.0,A,2017-08-21 00:00:26,ZTE,chrome,Android,lrffq.redirectvoluum.com,1.47.36.22,False,,0.0,619,,11829.0,0.0
2367,BD,44.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,37.111.233.107,False,,0.0,520,,4901.0,0.0
2368,IN,9.0,A,2017-08-21 00:00:26,Micromax,chrome,Android,,136.185.218.82,False,,0.0,242,,7181.0,0.0
2369,TH,25.0,,2017-08-21 00:00:26,Generic,android_webkit,Android,play.leadzu.com,27.55.79.51,False,,0.0,1189,,736.0,0.0
2370,IN,-1.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,,47.9.192.218,False,,0.0,55,,4129.0,0.0
2371,BD,44.0,A,2017-08-21 00:00:26,Cubot,android_webkit,Android,,119.30.38.175,False,,0.0,55,,4129.0,0.0
2372,BD,44.0,A,2017-08-21 00:00:26,Samsung,46.0.2490.76,Android,,119.30.47.193,False,,0.0,537,,2024.0,0.0
2373,BD,45.0,M,2017-08-21 00:00:26,Samsung,chrome,Android,,103.67.159.40,False,,0.0,282,,4129.0,0.0
2374,ID,-1.0,,2017-08-21 00:00:26,Samsung,chrome,Android,,103.213.128.169,False,,0.0,1306,,2024.0,0.0
2375,ID,46.0,A,2017-08-21 00:00:26,Generic,46.0.2490.76,Android,poketraff.com,112.215.123.174,False,,0.0,282,,13960.0,0.0
2376,TH,20.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,49.230.185.165,False,,0.0,1031,,5893.0,0.0
2377,RU,704.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,95.153.128.192,False,,0.0,454,,5893.0,0.0
2378,IN,1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,27.63.181.194,False,,0.0,209,,8582.0,0.0
2379,TH,20.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,49.230.24.178,False,,0.0,520,,7510.0,0.0
2380,IR,967.0,M,2017-08-21 00:00:26,,,,,5.212.92.154,False,,0.0,909,,5893.0,0.0
2381,IN,1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,clicks.goldlab.de,106.208.223.56,False,,0.0,32,,15718.0,0.0
2382,ZA,48.0,A,2017-08-21 00:00:26,Sony,chrome,Android,api-profit.com,41.13.254.94,False,,0.0,537,,1643.0,0.0
2383,TZ,-1.0,A,2017-08-21 00:00:26,Opera,opera,Android,go-rilladigitaladvertising.afftrack.com,41.222.181.73,False,,0.0,657,,5893.0,0.0
2384,IN,2.0,M,2017-08-21 00:00:26,4Good,chrome,Android,,203.88.23.33,False,,0.0,209,,8786.0,0.0
2385,BR,210.0,M,2017-08-21 00:00:26,Oukitel,chrome,Android,,189.92.195.19,False,,0.0,1306,,10228.0,0.0
2386,ZA,-1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,105.227.41.118,False,,0.0,1173,,7510.0,0.0
2387,PH,-1.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,macandell.com,223.25.50.49,False,,0.0,27,,736.0,0.0
2388,BD,45.0,A,2017-08-21 00:00:26,Samsung,chrome,Android,tlesimetho.com,116.58.202.132,False,,0.0,1052,,4129.0,0.0
2389,PY,-1.0,,2017-08-21 00:00:26,Samsung,chrome,Android,1.coolmobithing.com,181.124.113.87,False,,0.0,1017,,1643.0,0.0
2390,AE,17.0,M,2017-08-21 00:00:26,Lenovo,chrome,Android,ads.advancemobile.net,5.32.75.189,False,,0.0,1190,,2118.0,0.0
2391,IN,121.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,139.167.15.136,False,,0.0,454,,11991.0,0.0
2392,IN,1.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,27.63.246.229,False,,0.0,1129,,9149.0,0.0
2393,PT,-1.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,,176.79.73.56,False,,0.0,1306,,11829.0,0.0
2394,IN,3.0,A,2017-08-21 00:00:26,Micromax,46.0.2490.76,Android,,101.215.31.63,False,,0.0,628,,15535.0,0.0
2395,RU,-1.0,,2017-08-21 00:00:26,Google,,Desktop,sworatio.co,37.147.140.65,False,,0.0,1421,,15469.0,0.0
2396,PA,650.0,A,2017-08-21 00:00:26,Apple,iphone,iOS,smintmouse.com,201.131.148.103,False,,0.0,27,,3312.0,0.0
2397,IN,1.0,A,2017-08-21 00:00:26,LYF,chrome,Android,,223.176.134.168,False,,0.0,55,,14544.0,0.0
2398,ID,74.0,,2017-08-21 00:00:26,Generic,android_webkit,Android,,114.125.181.133,False,,0.0,1306,,12686.0,0.0
2399,IN,1.0,A,2017-08-21 00:00:26,Generic,uc,Android,192.241.180.55,223.176.68.76,False,,0.0,42360,,16458.0,0.0
2400,TH,25.0,A,2017-08-21 00:00:26,Generic,android_webkit,Android,,49.237.220.184,False,,0.0,1077,,7510.0,0.0
2401,BD,45.0,M,2017-08-21 00:00:26,Generic,chrome,Android,,116.58.202.134,False,,0.0,1306,,10228.0,0.0
2402,MX,-1.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,,189.144.169.12,False,,0.0,1306,,10227.0,0.0
2403,IN,2.0,A,2017-08-21 00:00:26,Intex,chrome,Android,,42.110.143.113,False,,0.0,1203,,12686.0,0.0
2404,TH,20.0,A,2017-08-21 00:00:26,Lenovo,chrome,Android,,182.232.75.125,False,,0.0,520,,7510.0,0.0
2405,NG,56.0,M,2017-08-21 00:00:26,Wiko,chrome,Android,,41.220.68.228,False,,0.0,1203,,4904.0,0.0
2406,IN,1.0,M,2017-08-21 00:00:26,Generic,android_webkit,Android,1.coolmobithing.com,106.193.190.143,False,,0.0,209,,9149.0,0.0
2407,ID,-1.0,A,2017-08-21 00:00:26,Generic,chrome,Android,,202.67.42.46,False,,0.0,55,,10227.0,0.0
